Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,ideal VX,ideal VY,ideal VZ,ideal x,ideal_y,ideal_z,Status,Sun X (km),Sun Y (km),Sun Z (km),Moon X (km),Moon Y (km),Moon Z (km)
51560,01,45.0,-7511.439283050862,-41335.60646597271,686.8992310945282,3.5061773131809066,-1.6137611739775064,1.3811661158807784,3.505773751596965,-1.615982247136424,1.3812030286598955,-6974.975939184208,-41575.982966705684,0.0,non-stationkeeping,149589988.3794758,1535673.989559305,0.0,232070.48075469458,306441.9226579238,0.0
51570,01,45.0,-7476.857545662603,-41351.77310780035,699.5659041749404,3.4585751570346845,-1.6144438182310246,1.2666297412647551,3.4581737388258937,-1.616664182763709,1.2666673080412212,-6944.648663482296,-41581.05943745052,0.0,non-stationkeeping,149589985.321673,1535971.821217537,0.0,232062.3241092821,306448.0995682605,0.0
51580,01,45.0,-7443.085922079496,-41367.63038618165,712.0471346148946,3.3775616831677127,-1.583508178284557,1.2480848337644574,3.3771623583106436,-1.5857278381296578,1.2481230439954139,-6914.317693082409,-41586.11378620425,0.0,non-stationkeeping,149589982.2632772,1536269.6528696802,0.0,232054.16729946178,306454.27626148966,0.0
51590,01,45.0,-7409.234150513747,-41383.38506317288,724.8819970805781,3.3855743886954865,-1.5732487374127826,1.2834473746265085,3.3851771565748625,-1.5754676991233119,1.2834862465683508,-6883.983044121296,-41591.146010277844,0.0,non-stationkeeping,149589979.20428842,1536567.484515734,0.0,232046.01032523927,306460.4527376068,0.0
51600,01,45.0,-7376.35260016745,-41399.19387746326,737.7678453282142,3.2885502214741917,-1.5786632033127759,1.28854529004155,3.2881550346297295,-1.5808814290383277,1.288584824763604,-6853.644732737548,-41596.15610699406,0.0,non-stationkeeping,149589976.14470667,1536865.3161556963,0.0,232037.85318662043,306466.6289966077,0.0
51610,01,45.0,-7346.31886016322,-41416.978215453164,750.0045032780471,3.0037672281491847,-1.7762165927678157,1.2236256402588128,3.0033740004229763,-1.778433798990254,1.2236657949832874,-6823.302775071855,-41601.14407368741,0.0,non-stationkeeping,149589973.08453193,1537163.1477895668,0.0,232029.69588361104,306472.80503848783,0.0
51620,01,45.0,-7316.75715963356,-41435.01875660489,762.39879864103,2.956561339883721,-1.801837971931403,1.2393887553258458,2.9561700529660233,-1.804054115172708,1.2394295362982897,-6792.957187266694,-41606.1099077042,0.0,non-stationkeeping,149589970.02376425,1537460.9794173439,0.0,232021.53841621688,306478.9808632429,0.0
51630,01,45.0,-7288.202166672022,-41453.27415507953,774.8531750177709,2.855888687863053,-1.8233248205592905,1.2453962296357926,2.855499296153846,-1.8255398474638653,1.2454376376740923,-6762.60798546659,-41611.05360640251,0.0,non-stationkeeping,149589966.96240357,1537758.8110390264,0.0,232013.38078444367,306485.1564708685,0.0
51640,01,45.0,-7259.0092767156375,-41470.81863859087,787.1823017547523,2.91967648312272,-1.7522343537998644,1.2328706441360269,2.9192889956384884,-1.7544483511334081,1.2329126736981328,-6732.255185817953,-41615.97516715218,0.0,non-stationkeeping,149589963.9004499,1538056.642654613,0.0,232005.22298829726,306491.3318613603,0.0
51650,01,45.0,-7230.919944229244,-41487.21013261397,799.62128289154,2.809318919121286,-1.6369363508944812,1.2438554550723198,2.8089332486393808,-1.6391494023095496,1.2438981136787712,-6701.898804469103,-41620.874587334845,0.0,non-stationkeeping,149589960.83790323,1538354.4742641028,0.0,231997.06502778342,306497.5070347138,0.0
51660,01,45.0,-7203.549649725497,-41502.187883999635,810.8244238308544,2.7374133796584106,-1.495562908138424,1.120270869307223,2.737029450374659,-1.4977751385665097,1.120314093931439,-6671.538857570271,-41625.7518643439,0.0,non-stationkeeping,149589957.7747636,1538652.3058674945,0.0,231988.90690290788,306503.6819909248,0.0
51670,01,45.0,-7175.445436990448,-41518.03025509598,821.6916628824646,2.8108034046678503,-1.5820257708376346,1.0866801355741391,2.810421273504943,-1.5842371096344794,1.0867239051610231,-6641.175361273616,-41630.60699558454,0.0,non-stationkeeping,149589954.71103102,1538950.137464787,0.0,231980.74861367643,306509.8567299888,0.0
51680,01,45.0,-7148.459668836636,-41533.38188867306,832.3002006866145,2.6989572180397317,-1.532952893004173,1.0608094796424812,2.6985768153811844,-1.5351633577079626,1.0608537804149925,-6610.808331733079,-41635.439978473725,0.0,non-stationkeeping,149589951.64670545,1539247.969055979,0.0,231972.59016009487,306516.0312519015,0.0
51690,01,45.0,-7120.502325863089,-41548.95938169785,844.0008745753852,2.850602364994033,-1.5625133109942269,1.083282277755757,3.037229978669024,-0.47997556510094325,0.0,-6580.43778510459,-41640.25081044022,0.0,stationkeeping,149589948.5817869,1539545.8006410697,0.0,231964.43154216898,306522.2055566585,0.0
51700,01,45.0,-7091.932622541325,-41564.81894404593,854.0687867028457,2.9118952458707197,-1.589553198657301,0.9193253628869485,3.0375792637373835,-0.47776008930473385,0.0,-6550.063737545951,-41645.03948892456,0.0,stationkeeping,149589945.51627535,1539843.6322200573,0.0,231956.2727599046,306528.3796442553,0.0
51710,01,45.0,-7062.584469449518,-41581.007921066,863.8753840644384,2.9896863069656208,-1.621283010138858,0.8922650050155316,3.0379269327502025,-0.47554435933018696,0.0,-6519.686205216715,-41649.806011379056,0.0,stationkeeping,149589942.45017081,1540141.463792941,0.0,231948.11381330737,306534.5535146878,0.0
51720,01,45.0,-7032.552882888799,-41598.01142830894,873.0887260544134,3.057926689398591,-1.7013437507491775,0.8321363348124365,3.038272985522514,-0.47332837635611974,0.0,-6489.305204278399,-41654.55037526783,0.0,stationkeeping,149589939.38347334,1540439.2953597193,0.0,231939.9547023832,306540.7271679514,0.0
51730,01,45.0,-7001.312138787962,-41614.486049851155,881.1235874803508,3.178513718352292,-1.6473821687312058,0.7137200993307233,3.0386174218702107,-0.47111214156148135,0.0,-6458.92075089433,-41659.272578066775,0.0,stationkeeping,149589936.31618285,1540737.1269203916,0.0,231931.7954271378,306546.9006040418,0.0
51740,01,45.0,-6968.081206161804,-41630.544954053774,888.7179852305555,3.3768488775867938,-1.6047540528094528,0.6690020172337655,3.0389602416100447,-0.468895656125355,0.0,-6428.532861229671,-41663.972617263586,0.0,stationkeeping,149589933.24829942,1541034.9584749562,0.0,231923.63598757694,306553.07382295467,0.0
51750,01,45.0,-6934.911449256002,-41646.09271608795,894.5780914969721,3.370464360624022,-1.5526513844919336,0.4953334397302527,3.0393014445596305,-0.4666789212269572,0.0,-6398.141551451413,-41668.65049035775,0.0,stationkeeping,149589930.17982298,1541332.790023412,0.0,231915.47638370653,306559.24682468554,0.0
51760,01,45.0,-6900.715472961085,-41662.10244569892,898.5965071942549,3.4724995320344787,-1.5976166735518516,0.3111307013416572,3.0396410305374384,-0.4644619380456398,0.0,-6367.746837728405,-41673.30619486052,0.0,stationkeeping,149589927.11075357,1541630.6215657583,0.0,231907.31661553218,306565.41960923007,0.0
51770,01,45.0,-6864.887903143061,-41678.55693328614,901.1568043564026,3.6347881303840834,-1.640817754475124,0.16535434174127986,3.0399789993628032,-0.4622447077608787,0.0,-6337.3487362311935,-41677.93972829498,0.0,stationkeeping,149589924.04109117,1541928.4531019933,0.0,231899.15668305973,306571.59217658394,0.0
51780,01,45.0,-6828.455955121858,-41694.38511403922,903.5987487668293,3.6945005245735496,-1.5771869060150185,0.15329844670111117,3.0403153508559186,-0.4600272315522894,0.0,-6306.94726313224,-41682.55108819599,0.0,stationkeeping,149589920.97083583,1542226.2846321159,0.0,231890.99658629505,306577.7645267427,0.0
51790,01,45.0,-6789.818305330557,-41708.930284436356,904.9062359306431,3.9138047002965437,-1.4481429449881151,0.03994882337008307,3.0406500848378375,-0.45780951059961833,0.0,-6276.5424346058,-41687.140272110206,0.0,stationkeeping,149589917.89998746,1542524.116156125,0.0,231882.83632524376,306583.9366597021,0.0
51800,01,45.0,-6750.915915745759,-41722.62964614309,904.9456793333285,3.9393747378943536,-1.3628139820625083,-0.08660586570331552,3.0409832011304756,-0.4555915460827336,0.0,-6246.134266827801,-41691.7072775961,0.0,stationkeeping,149589914.82854614,1542821.94767402,0.0,231874.6758999118,306590.1085754576,0.0
51810,01,45.0,-6711.473934547085,-41735.391131297096,902.7739484364258,3.992321356481757,-1.2683881057371458,-0.3070637519328902,3.041314699556608,-0.4533733391816416,0.0,-6215.722775976062,-41696.252102223916,0.0,stationkeeping,149589911.75651184,1543119.7791857987,0.0,231866.51531030482,306596.2802740049,0.0
51820,01,45.0,-6672.600119847685,-41749.40964335519,900.7144646764735,3.9347708571170728,-1.3928858209886859,-0.29565540491694553,3.0416445799398693,-0.4511548910764745,0.0,-6185.307978230128,-41700.77474357572,0.0,stationkeeping,149589908.68388456,1543417.6106914605,0.0,231858.35455642865,306602.45175533975,0.0
51830,01,45.0,-6632.392323174729,-41762.10150680715,896.7338187980579,4.066921672758594,-1.259662998622748,-0.4869890893975384,3.041972842104758,-0.4489362029474931,0.0,-6154.889889771309,-41705.27519924537,0.0,stationkeeping,149589905.6106643,1543715.4421910045,0.0,231850.19363828914,306608.62301945756,0.0
51840,01,45.0,-6591.543973303148,-41775.00302003935,893.2673046258304,4.129804529824426,-1.2797395848403794,-0.4353318900878692,3.042299485876631,-0.44671727597508565,0.0,-6124.468526782661,-41709.75346683853,0.0,stationkeeping,149589902.53685108,1544013.273684429,0.0,231842.032555892,306614.7940663541,0.0
51850,01,45.0,-6549.920742439894,-41787.8295853078,889.8458661890704,4.206016100030672,-1.2714185720029014,-0.4304909872770794,3.0426245110817054,-0.44449811133977035,0.0,-6094.04390544902,-41714.209543972655,0.0,stationkeeping,149589899.46244484,1544311.105171733,0.0,231833.871309243,306620.9648960249,0.0
51860,01,45.0,-6507.579429007557,-41799.57146762896,886.2986007334675,4.234473720427577,-1.1719887585930453,-0.3547731869808813,4.234131343233645,-1.1741882321154937,-0.3547265455602936,-6063.616041956846,-41718.64342827705,0.0,non-stationkeeping,149589896.38744566,1544608.9366529153,0.0,231825.709898348,306627.1355084657,0.0
51870,01,45.0,-6467.0587361886,-41809.81183354183,882.4277412182453,4.052409434668347,-1.021837175245477,-0.3871323766508899,4.052069281895758,-1.0240365912877814,-0.3870859515222311,-6033.184952494471,-41723.05511739276,0.0,non-stationkeeping,149589893.31185347,1544906.7681279748,0.0,231817.54832321266,306633.3059036721,0.0
51880,01,45.0,-6427.071565486442,-41819.63855033405,878.3714492974739,3.999055034771081,-0.9804722972278945,-0.4056753922265603,3.9987170702158252,-0.9826716792215104,-0.40562919207713605,-6002.750653251797,-41727.444608972706,0.0,non-stationkeeping,149589890.23566833,1545204.59959691,0.0,231809.38658384286,306639.4760816397,0.0
51890,01,45.0,-6387.5251029422225,-41829.39071460501,873.6808593457672,3.954982054540272,-0.9730170862459259,-0.4691049370327168,3.9546462544219394,-0.9752164270958493,-0.4690589951706672,-5972.313160420541,-41731.81190068157,0.0,non-stationkeeping,149589887.15889022,1545502.43105972,0.0,231801.2246802443,306645.6460423641,0.0
51900,01,45.0,-6348.310538388234,-41840.25841785928,869.3763471174967,3.9217900812244237,-1.0845711541800682,-0.43049692293975866,3.921456455398841,-1.0867703254266123,-0.43045122282704373,-5941.872490194086,-41736.15699019586,0.0,non-stationkeeping,149589884.0815191,1545800.2625164036,0.0,231793.0626124229,306651.8157858411,0.0
51910,01,45.0,-6311.086087066471,-41850.764430993906,864.576818816346,3.722776690468089,-1.0484023258870832,-0.4799982627284148,3.7224451321762526,-1.0506013134622334,-0.47995283011507284,-5911.4286587675015,-41740.479875203906,0.0,non-stationkeeping,149589881.003555,1546098.0939669597,0.0,231784.90038038435,306657.98531206604,0.0
51920,01,45.0,-6273.17631174421,-41861.34741261808,859.8051382891824,3.7913069881008115,-1.0560993561427099,-0.4772132194352466,3.790977532226101,-1.0582981624172005,-0.47716805271635354,-5880.981682337543,-41744.780553405835,0.0,non-stationkeeping,149589877.92499796,1546395.925411387,0.0,231776.7379841344,306664.1546210348,0.0
51930,01,45.0,-6234.9805793722635,-41870.69417062088,855.1921023657924,3.819900605435882,-0.9324770494555537,-0.4613485055669453,3.819573237194594,-0.9346758002798206,-0.4613035923390067,-5850.531577102635,-41749.05902251361,0.0,non-stationkeeping,149589874.8458479,1546693.7568496845,0.0,231768.57542367888,306670.32371274283,0.0
51940,01,45.0,-6196.918751126872,-41881.032806308,850.4677963282031,3.806508089342083,-1.031664982566036,-0.47247525450310485,3.806182824539159,-1.0338635687119213,-0.4724306037589287,-5820.078359262908,-41753.31528025097,0.0,non-stationkeeping,149589871.76610488,1546991.5882818506,0.0,231760.41269902358,306676.4925871859,0.0
51950,01,45.0,-6159.3574896905775,-41892.07420509771,847.4556315291095,3.7564493133835564,-1.1019415513219617,-0.30126095555308785,3.756126143629437,-1.1041398789709995,-0.30121647990936606,-5789.622045020035,-41757.54932435353,0.0,non-stationkeeping,149589868.68576887,1547289.4197078845,0.0,231752.24981017425,306682.66124435957,0.0
51960,01,45.0,-6122.360865209202,-41905.37263485436,842.7400929818352,3.6999835013409803,-1.3276451487330938,-0.4715980587857214,3.699662448137596,-1.329842975664211,-0.4715538547274242,-5759.162650577483,-41761.761152568666,0.0,non-stationkeeping,149589865.6048399,1547587.2511277848,0.0,231744.0867571367,306688.8296842594,0.0
51970,01,45.0,-6086.9818703996825,-41919.00806345558,836.9028212867714,3.5382184915533044,-1.3613456062643747,-0.5837710416608639,3.537899480951869,-1.3635428601221868,-0.583727169506378,-5728.7001921402125,-41765.95076265561,0.0,non-stationkeeping,149589862.52331793,1547885.0825415507,0.0,231735.92353991672,306694.9979068812,0.0
